"spo","pval","gene","funct","NCBI","padj"
"SPO3584",0.0286,"SPO3584","membrane protein, drug/metabolite transporter (DMT) family","SPO_RS18155",0.222776113360324
"SPO3585",0.1386,"rppH nudH","RNA pyrophosphohydrolase (EC 3.6.1.-)","SPO_RS18160",0.685207228915663
"SPO3586",0.5808,"fadH","2,4-dienoyl-CoA reductase","SPO_RS18165",1
"SPO3587",0.5714,"SPO3587","hypothetical protein","SPO_RS18170",1
"SPO3588",0.653,"SPO3588","hypothetical protein","SPO_RS18175",1
"SPO3589",0.8146,"SPO3589","hypothetical protein","SPO_RS18180",1
"SPO3590",0.469,"SPO3590","hypothetical protein","SPO_RS18185",1
"SPO3591",0.1178,"SPO3591","auxin efflux carrier family protein","SPO_RS18190",0.614116853932584
"SPO3592",0.6796,"SPO3592","transcriptional regulator, LysR family","SPO_RS18195",1
"SPO3593",0.3854,"SPO3593","sulfatase family protein","SPO_RS18200",1
"SPO3594",0.0572,"pheS","phenylalanyl-tRNA synthetase, alpha subunit","SPO_RS18205",0.379927338129496
"SPO3595",0.3166,"SPO3595","transcriptional regulator, AraC family","SPO_RS18210",1
"SPO3596",0.7554,"SPO3596","pyridoxamine 5'-phosphate oxidase family protein","SPO_RS18215",1
"SPO3597",0,"SPO3597","amine oxidase, flavin-containing","SPO_RS18220",0
"SPO3598",0.8598,"rplT","ribosomal protein L20","SPO_RS18225",1
"SPO3600",0.1386,"pyk","pyruvate kinase","SPO_RS18240",0.685207228915663
"SPO3601",0.3958,"SPO3601","N-formylglutamate amidohydrolase family protein","SPO_RS18245",1
"SPO3602",0.6868,"SPO3602","hypothetical protein","SPO_RS18250",1
"SPO3603",0.6404,"SPO3603","thioesterase family protein","SPO_RS18255",1
"SPO3604",0,"SPO3604","D-amino acid aminotransferase, putative","SPO_RS18260",0
"SPO3605",0.6626,"SPO3605","hypothetical protein","SPO_RS18265",1
"SPO3606",0.2458,"SPO3606","mandelate racemase/muconate lactonizing enzyme family protein","SPO_RS18270",0.928158895705521
"SPO3607",0,"SPO3607","hypothetical protein","SPO_RS18275",0
"SPO3608",0.6784,"mclA","malyl-CoA lyase","SPO_RS18280",1
"SPO3609",0.2534,"linC-2","2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase","SPO_RS18290",0.947172267206478
"SPO3610",1.0114,"SPO3610","hypothetical protein","",1
"SPO3611",0.9984,"SPO3611","hypothetical protein","SPO_RS18300",1
"SPO3612",0.9816,"SPO3612","transcriptional regulator, AsnC family","SPO_RS18305",1
"SPO3613",0.026,"SPO3613","transporter, LysE family","SPO_RS18310",0.222776113360324
"SPO3614",0.4016,"SPO3614","hypothetical protein","",1
"SPO3615",0.3658,"SPO3615","transcriptional regulator, AraC family","SPO_RS18315",1
"SPO3617",0.1066,"SPO3617","peptidoglycan-binding protein, putative","SPO_RS18325",0.602869525267994
"SPO3618",1.0122,"SPO3618","sulfonate ABC transporter, permease protein, putative","SPO_RS18330",1
"SPO3619",0.8718,"SPO3619","sulfonate ABC transporter, ATP-binding protein","SPO_RS18335",1
"SPO3620",0.0254,"SPO3620","sulfonate ABC transporter, periplasmic sulfonate-binding protein","SPO_RS18340",0.222776113360324
"SPO3621",2,"SPO3621","transcriptional regulator, GntR family","SPO_RS18345",1
"SPO3622",0,"SPO3622","hypothetical protein","SPO_RS18350",0
"SPO3623",0.5406,"SPO3623","hypothetical protein","SPO_RS18355",1
"SPO3625",0.0276,"cspA","cold shock protein CspA","SPO_RS18365",0.222776113360324
"SPO3626",1.0128,"gshA","glutamate--cysteine ligase","SPO_RS18370",1
"SPO3627",1.0176,"SPO3627","hypothetical protein","SPO_RS18375",1
"SPO3628",0.9838,"SPO3628","acetyltransferase, GNAT family","SPO_RS18380",1
"SPO3629",0.0296,"SPO3629","hypothetical protein","SPO_RS18385",0.222776113360324
"SPO3631",0,"SPO3631","OmpA domain protein","SPO_RS18395",0
"SPO3632",0.995,"SPO3632","hypothetical protein","SPO_RS18400",1
"SPO3633",0.057,"SPO3633","molybdopterin converting factor, subunit 2","SPO_RS18405",0.379927338129496
"SPO3634",0.2216,"moaD","molybdopterin converting factor, subunit 1","SPO_RS18410",0.884117571884984
"SPO3635",0,"pgsA","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","SPO_RS18415",0
"SPO3636",0.2494,"SPO3636","beta-lactamase, putative","SPO_RS18420",0.937916700610998
"SPO3637",0.364,"uvrC","UvrABC system protein C","SPO_RS18425",1
"SPO3638",NA,"SPO3638","oxidoreductase, short chain dehydrogenase/reductase family","SPO_RS18430",NA
"SPO3639",0.2222,"SPO3639","K+-dependent Na+/Ca+ exchanger related-protein","SPO_RS18435",0.884117571884984
"SPO3640",0.48,"SPO3640","peptidase, family S49","SPO_RS18445",1
"SPO3641",1.1768,"SPO3641","ABC transporter, permease protein","SPO_RS18450",1
"SPO3642",0.7432,"SPO3642","ABC transporter, ATP-binding protein","SPO_RS18455",1
"SPO3643",1.026,"SPO3643","integral membrane protein","SPO_RS18465",1
"SPO3644",0.4218,"SPO3644","hypothetical protein","SPO_RS18470",1
"SPO3645",1.0162,"SPO3645","transcriptional regulator, putative","SPO_RS18475",1
"SPO3646",0.4104,"SPO3646","enoyl-CoA hydratase/isomerase family protein","SPO_RS18480",1
"SPO3647",0,"SPO3647","CAIB/BAIF family protein","SPO_RS18485",0
"SPO3650",0.0262,"SPO3650","adenylate/guanylate cyclase","SPO_RS18500",0.222776113360324
"SPO3651",0.297,"SPO3651","fatty acid desaturase family protein","SPO_RS18505",0.974952
"SPO3652",0,"SPO3652","hypothetical protein","",0
"SPO3655",0.4124,"SPO3655","methyltransferase, putative","SPO_RS18525",1
"SPO3656",0.0882,"clpS","ATP-dependent Clp protease, adaptor protein ClpS","SPO_RS18530",0.514361502347418
"SPO3657",0.9862,"SPO3657","hydrolase, haloacid dehalogenase-like family","SPO_RS18535",1
"SPO3659",0.3462,"pxpA","5-oxoprolinase subunit A (5-OPase subunit A)","SPO_RS18545",1
"SPO3660",0.0878,"SPO3660","urea amidolyase-like protein","SPO_RS18550",0.514361502347418
"SPO3661",0,"SPO3661","allophanate hydrolase family protein","SPO_RS18555",0
"SPO3662",0.7554,"SPO3662","hypothetical protein","SPO_RS18560",1
"SPO3663",0.7662,"SPO3663","TRAP dicarboxylate family transporter, DctM subunit","SPO_RS18565",1
"SPO3664",0.0294,"SPO3664","hypothetical protein","SPO_RS18570",0.222776113360324
"SPO3665",0.5626,"SPO3665","bacterial extracellular solute-binding protein, family 7","SPO_RS18575",1
"SPO3666",0.9842,"SPO3666","oxidoreductase, FAD-binding protein","SPO_RS18580",1
"SPO3667",0.541,"catB","muconate cycloisomerase I","SPO_RS18585",1
"SPO3668",1.0116,"SPO3668","transcriptional regulator, LysR family","SPO_RS18590",1
"SPO3671",1.0968,"SPO3671","multicopper oxidase domain protein","SPO_RS18600",1
"SPO3672",1.5834,"SPO3672","hypothetical protein","SPO_RS18605",1
"SPO3673",1.0042,"SPO3673","type I secretion target repeat protein","SPO_RS22625",1
"SPO3673a",0,"SPO3673a","hypothetical protein","SPO_RS22970",0
"SPO3674",0.2848,"SPO3674","ISSpo7, transposase","SPO_RS22630",0.96382331838565
"SPO3675",0.9458,"SPO3675","hypothetical protein","SPO_RS18645",1
"SPO3676",0.3218,"argE-2","acetylornithine deacetylase","SPO_RS18650",1
"SPO3677",1.013,"SPO3677","transcriptional regulator, LysR family","SPO_RS18655",1
"SPO3678",0.283,"SPO3678","Rieske 2Fe-2S domain protein","SPO_RS18660",0.96382331838565
"SPO3679",1.0008,"SPO3679","hypothetical protein","SPO_RS18665",1
"SPO3680",0.4478,"SPO3680","endoribonuclease L-PSP family protein","SPO_RS18670",1
"SPO3681",1.0014,"SPO3681","Rieske 2Fe-2S domain protein","SPO_RS18675",1
"SPO3682",0.7302,"SPO3682","hypothetical protein","SPO_RS18680",1
"SPO3684",0,"SPO3684","transcriptional regulator, LacI family","SPO_RS18690",0
"SPO3685",1.0018,"SPO3685","hypothetical protein","SPO_RS18695",1
"SPO3686",0.9942,"SPO3686","HpcH/HpaI aldolase family protein","SPO_RS18700",1
"SPO3687",0.565,"SPO3687","decarboxylase, pyridoxal-dependent","SPO_RS18705",1
"SPO3688",0.9136,"SPO3688","extradiol ring-cleavage dioxygenase family protein","SPO_RS18710",1
"SPO3689",0.7602,"SPO3689","transcriptional regulator, MarR family","SPO_RS18715",1
"SPO3690",0.553,"gtdA-1","gentisate 1,2-dioxygenase","SPO_RS18720",1
"SPO3691",0.1778,"SPO3691","fumarylacetoacetate hydrolase family protein","SPO_RS18725",0.777840850059032
"SPO3692",0.9934,"SPO3692","monooxygenase, putative","SPO_RS18730",1
"SPO3693",1.5686,"SPO3693","TRAP dicarboxylate transporter, DctP subunit; possibly ferulate","SPO_RS18735",1
"SPO3694",0.1456,"SPO3694","TRAP dicarboxylate transporter; possibly ferulate","SPO_RS18740",0.686768421052632
"SPO3695",0,"SPO3695","TRAP dicarboxylate transporter, DctM subunit; possibly ferulate","SPO_RS18745",0
"SPO3696",0.1166,"fcs","feruloyl-CoA synthetase","SPO_RS18750",0.614116853932584
"SPO3697",0.343,"badA-1","benzoate-coenzyme A ligase","SPO_RS18755",1
"SPO3698",0.9908,"SPO3698","hydrolase, putative","SPO_RS18760",1
"SPO3699",1.02,"SPO3699","hypothetical protein","SPO_RS22325",1
"SPO3700",0.3946,"SPO3700","enoyl-CoA hydratase/isomerase family protein","SPO_RS18770",1
"SPO3701",1.0032,"boxB","benzoyl-CoA oxygenase, B subunit","SPO_RS18775",1
"SPO3702",0.9874,"SPO3702","hypothetical protein","SPO_RS23135",1
"SPO3703",0.4468,"boxA","benzoyl-CoA oxygenase, A subunit","SPO_RS18785",1
"SPO3704",0.997,"SPO3704","DNA-binding/shikimate kinase domain protein","SPO_RS18790",1
"SPO3705",0.771,"SPO3705","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein","SPO_RS18795",1
"SPO3706",0.3866,"SPO3706","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18800",1
"SPO3707",0.303,"SPO3707","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18805",0.985016725352113
"SPO3708",1.0106,"SPO3708","branched-chain amino acid ABC transporter, permease protein","SPO_RS18810",1
"SPO3709",0.0766,"SPO3709","branched-chain amino acid ABC transporter, permease protein","SPO_RS18815",0.492828919860627
"SPO3710",0.3474,"SPO3710","hypothetical protein","SPO_RS18820",1
"SPO3711",0.165,"SPO3711","hypothetical protein","SPO_RS18825",0.74673635250918
"SPO3713",1.0008,"SPO3713","hypothetical protein","SPO_RS18845",1
"SPO3714",0.0264,"SPO3714","hypothetical protein","SPO_RS18850",0.222776113360324
"SPO3715",1.013,"SPO3715","carbonic anhydrase, putative","SPO_RS18855",1
"SPO3716",0.5292,"SPO3716","hypothetical protein","SPO_RS18860",1
"SPO3717",0.6826,"SPO3717","cytosol aminopeptidase family protein","SPO_RS18865",1
"SPO3718",0.9948,"SPO3718","NLP/P60 family protein","SPO_RS18870",1
"SPO3719",0.6096,"SPO3719","thiosulfate sulfurtransferase, putative","SPO_RS18875",1
"SPO3720",1.0066,"tyrB","aromatic amino acid aminotransferase","SPO_RS18880",1
"SPO3721",1.0102,"SPO3721","hypothetical protein","SPO_RS18885",1
"SPO3722",0.9988,"SPO3722","Rrf2 family protein","SPO_RS18890",1
"SPO3723",1.0628,"amt-2","ammonium transporter","SPO_RS18895",1
"SPO3724",0.5772,"glnB-2","nitrogen regulatory protein P-II","SPO_RS18900",1
"SPO3725",0.5428,"SPO3725","penicillin-binding protein, 1A family","SPO_RS18905",1
"SPO3726",0.9924,"SPO3726","toluene tolerance family protein","SPO_RS18910",1
"SPO3727",0,"SPO3727","VacJ lipoprotein, putative","SPO_RS18915",0
"SPO3728",0.996,"SPO3728","type I secretion system ATPase","SPO_RS18920",1
"SPO3729",1.2906,"SPO3729","type I secretion membrane fusion protein, HlyD family","SPO_RS18925",1
"SPO3730",0.9984,"SPO3730","endoribonuclease L-PSP family protein","SPO_RS18930",1
"SPO3731",0,"SPO3731","glycerophosphoryl diester phosphodiesterase, putative","SPO_RS18935",0
"SPO3732",0.1484,"SPO3732","hypothetical protein","SPO_RS18940",0.686768421052632
"SPO3733",1.0006,"phhB","4a-hydroxytetrahydrobiopterin dehydratase","SPO_RS18945",1
"SPO3734",0.7952,"SPO3734","transcriptional regulator, MerR family","SPO_RS18950",1
"SPO3735",0.8382,"SPO3735","major facilitator family protein","SPO_RS18955",1
"SPO3736",0.7248,"SPO3736","antioxidant, AhpC/Tsa family","SPO_RS18960",1
"SPO3738",0.8406,"SPO3738","methyltransferase, putative","SPO_RS18970",1
"SPO3739",1.3058,"SPO3739","hydantoinase/oxoprolinase family protein","SPO_RS18975",1
"SPO3740",0.083,"msrA-2","methionine-S-sulfoxide reductase","SPO_RS18980",0.514361502347418
"SPO3741",0.9964,"msrB","methionine-R-sulfoxide reductase","SPO_RS18985",1
"SPO3742",0.7092,"SPO3742","glutathione peroxidase family protein","SPO_RS18990",1
"SPO3743",0.9196,"SPO3743","hypothetical protein","SPO_RS18995",1
"SPO3744",0.9088,"hup","DNA-binding protein HU","SPO_RS19000",1
"SPO3745",NA,"amn","AMP nucleosidase","SPO_RS19005",NA
"SPO3746",0.3026,"ade","adenine deaminase","SPO_RS19010",0.98458308370044
"SPO3747",0.3912,"SPO3747","hypothetical protein","SPO_RS19015",1
"SPO3748",1.0038,"SPO3748","transcriptional regulator, LysR family","SPO_RS19020",1
"SPO3749",1.1812,"SPO3749","class II aldolase/adducin N-terminal domain protein","SPO_RS19025",1
"SPO3750",0.7448,"SPO3750","hypothetical protein","SPO_RS19030",1
"SPO3751",0,"exsB","ExsB","SPO_RS19035",0
"SPO3752",0.4236,"SPO3752","radical SAM domain protein","SPO_RS19045",1
"SPO3753",0.1164,"queF","NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)","SPO_RS19050",0.614116853932584
"SPO3754",0.9926,"SPO3754","hypothetical protein","SPO_RS19055",1
"SPO3755",0.9796,"SPO3755","hypothetical protein","SPO_RS19060",1
"SPO3756",1.003,"SPO3756","OmpA domain protein","SPO_RS19065",1
"SPO3757",0.6426,"SPO3757","alkylhydroperoxidase AhpD family core domain protein","SPO_RS19070",1
"SPO3758",0.9814,"SPO3758","acetyltransferase, GNAT family","SPO_RS19075",1
"SPO3759",1.0176,"SPO3759","molybdenum cofactor biosynthesis domain protein","SPO_RS19080",1
"SPO3760",0.4264,"sfsA","sugar fermentation stimulation protein A","SPO_RS19085",1
"SPO3762",0.995,"SPO3762","HAD-superfamily hydrolase, subfamily IA, variant 1","SPO_RS19095",1
"SPO3763",0.6592,"SPO3763","iron-sulfur cluster-binding protein","SPO_RS19100",1
"SPO3765",0.7196,"SPO3765","hypothetical protein","SPO_RS19110",1
"SPO3766",0.2458,"mtgA","monofunctional biosynthetic peptidoglycan transglycosylase","SPO_RS19115",0.928158895705521
"SPO3767",0.5404,"SPO3767","hypothetical protein","SPO_RS22330",1
"SPO3768",0.0296,"gltB","glutamate synthase, large subunit","SPO_RS19125",0.222776113360324
"SPO3769",0.0298,"SPO3769","hypothetical protein","SPO_RS19130",0.222776113360324
"SPO3770",0.0274,"gltD","glutamate synthase, small subunit","SPO_RS19135",0.222776113360324
"SPO3771",2,"uppP","Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)","SPO_RS19140",1
"SPO3772",0.9988,"SPO3772","NADH ubiquinone oxidoreductase, putative","SPO_RS19145",1
"SPO3774",0.3946,"SPO3774","oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein","SPO_RS19155",1
"SPO3775",1.0098,"SPO3775","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19160",1
"SPO3776",0.5512,"SPO3776","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19165",1
"SPO3777",1.0144,"SPO3777","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19170",1
"SPO3778",0.5434,"SPO3778","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19175",1
"SPO3779",1.0402,"SPO3779","transcriptional regulator, LysR family","SPO_RS19180",1
"SPO3780",0.965,"SPO3780","hypothetical protein","SPO_RS19185",1
"SPO3781",0.5864,"SPO3781","hypothetical protein","SPO_RS19190",1
"SPO3782",0.4642,"SPO3782","hypothetical protein","SPO_RS19195",1
"SPO3783",0.1186,"SPO3783","sugar ABC transporter, ATP-binding protein","SPO_RS19200",0.614291444600281
"SPO3784",0.1104,"SPO3784","sugar ABC transporter, ATP-binding protein","SPO_RS19205",0.613721098265896
"SPO3785",0.66,"SPO3785","sugar ABC transporter, permease protein","SPO_RS19210",1
"SPO3786",0.6458,"SPO3786","sugar ABC transporter, permease protein","SPO_RS19215",1
"SPO3787",0.084,"SPO3787","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS19220",0.514361502347418
"SPO3788",0.9768,"acoR","acetoin catabolism regulatory protein","SPO_RS19225",1
"SPO3789",0.1132,"SPO3789","4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein","SPO_RS19230",0.613721098265896
"SPO3790",0,"acoC","acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","SPO_RS19235",0
"SPO3791",0.49,"acoB","acetoin dehydrogenase complex, E1 component, beta subunit","SPO_RS19240",1
"SPO3792",1.0024,"acoA","acetoin dehydrogenase complex, E1 component, alpha subunit","SPO_RS19245",1
"SPO3793",0.8662,"acoX","acetoin catabolism protein X","SPO_RS19250",1
"SPO3794",0.9816,"SPO3794","hypothetical protein","SPO_RS22635",1
"SPO3795",1.0028,"rpoN","RNA polymerase sigma-54 factor","SPO_RS19255",1
"SPO3802",0.6116,"SPO3802","hypothetical protein","SPO_RS19290",1
"SPO3803",1.0002,"SPO3803","transcriptional regulator, AraC family","SPO_RS19295",1
"SPO3804",1.524,"dmdC","3-methylmercaptopropionyl-CoA dehydrogenase","SPO_RS19300",1
"SPO3805",1.427,"dmdD","Methylthioacryloyl-CoA hydratase","SPO_RS19305",1
"SPO3806",0,"smpB","SsrA-binding protein","SPO_RS19310",0
"SPO3807",0.5708,"SPO3807","hypothetical protein","SPO_RS19315",1
"SPO3808",0.111,"SPO3808","hypothetical protein","",0.613721098265896
"SPO3809",0.4724,"SPO3809","transcriptional regulator, ArsR family","",1
"SPO3810",0.0274,"gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","SPO_RS19335",0.222776113360324
"SPO3811",0.4326,"SPO3811","hypothetical protein","SPO_RS19340",1
"SPO3812",0.0294,"SPO3812","carboxyl-terminal protease family protein","SPO_RS19345",0.222776113360324
"SPO3813",0.9936,"SPO3813","hypothetical protein","SPO_RS19350",1
"SPO3814",1.0094,"SPO3814","hypothetical protein","SPO_RS19355",1
"SPO3815",0.9906,"SPO3815","ABC transporter, permease protein","SPO_RS19360",1
"SPO3816",0.406,"SPO3816","CAAX amino terminal protease family protein","SPO_RS19365",1
"SPO3817",0,"accD","acetyl-CoA carboxylase, carboxyl transferase, beta subunit","SPO_RS19370",0
"SPO3819",0.3976,"SPO3819","ATPase, AFG1 family","SPO_RS19380",1
"SPO3820",0.9956,"SPO3820","transmembrane transporter, major facilitator family","SPO_RS19385",1
"SPO3821",0,"SPO3821","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19390",0
"SPO3822",0.9982,"SPO3822","HAD-superfamily hydrolase, subfamily IA, variant 1 family protein","SPO_RS19395",1
"SPO3827",1.1892,"SPO3827","YaiI/YqxD family protein","SPO_RS19420",1
"SPO3828",0.9994,"sthA","soluble pyridine nucleotide transhydrogenase","SPO_RS19425",1
"SPO3829",1.0014,"SPO3829","S-formylglutathione hydrolase, putative","SPO_RS19430",1
"SPO3830",0.7342,"pepT","peptidase T","SPO_RS19435",1
"SPO3831",0.8336,"SPO3831","hydrolase, alpha/beta fold family","SPO_RS19440",1
"SPO3832",0.086,"SPO3832","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19445",0.514361502347418
"SPO3833",0,"SPO3833","ATP-dependent RNA helicase, DEAD/DEAH box family","SPO_RS19450",0
"SPO3835",0,"rbfA","ribosome-binding factor A","SPO_RS19460",0
"SPO3836",0.9946,"SPO3836","hypothetical protein","SPO_RS19465",1
"SPO3837",0.6332,"truB","tRNA pseudouridine synthase B","SPO_RS19470",1
"SPO3838",1.0104,"SPO3838","hypothetical protein","SPO_RS19475",1
"SPO3839",0.7118,"SPO3839","type I secretion target repeat protein","SPO_RS19480",1
"SPO3840",0.1636,"rpsO","ribosomal protein S15","SPO_RS19485",0.74405763546798
"SPO3841",0.981,"SPO3841","transcriptional regulator, TetR family","SPO_RS19490",1
"SPO3842",1.2572,"SPO3842","hypothetical protein","SPO_RS19495",1
"SPO3843",0.0838,"SPO3843","malonate transporter, putative","SPO_RS19500",0.514361502347418
"SPO3844",0.856,"polA","DNA polymerase I","SPO_RS19505",1
"SPO3845",0.537,"SPO3845","hypothetical protein","",1
"SPO3846",0.1652,"SPO3846","hypothetical protein","SPO_RS19515",0.74673635250918
"SPO3847",1.1048,"SPO3847","ABC transporter, ATP-binding protein","SPO_RS19520",1
"SPO3848",0.4624,"SPO3848","sterol desaturase family protein","SPO_RS19525",1
"SPO3849",0.566,"SPO3849","hypothetical protein","SPO_RS19530",1
"SPO3850",0,"SPO3850","glutathione-dependent formaldehyde dehydrogenase","SPO_RS19540",0
"SPO3851",1.0104,"SPO3851","HemY domain protein","SPO_RS19545",1
"SPO3852",0.499,"SPO3852","hypothetical protein","SPO_RS19550",1
