"spo","pval","gene","funct","NCBI","padj"
"SPOA0131",0.9998,"SPOA0131","aromatic 1,2-dioxygenase, beta subunit","SPO_RS20490",1
"SPOA0132",0.763,"SPOA0132","aromatic 1,2-dioxygenase, alpha subunit","SPO_RS20495",1
"SPOA0133",0.6688,"SPOA0133","oxidoreductase","SPO_RS20500",1
"SPOA0134",1.087,"SPOA0134","ISSpo7, transposase","SPO_RS22685",1
"SPOA0138",0,"SPOA0138","hypothetical protein","SPO_RS20530",0
"SPOA0139",0.36,"SPOA0139","acetyltransferase","SPO_RS20535",1
"SPOA0141",0.2594,"SPOA0141","hypothetical protein","SPO_RS20545",1
"SPOA0142",0.4266,"SPOA0142","hypothetical protein","SPO_RS20550",1
"SPOA0143",0.3718,"bchR","glycolate metabolism; regulator","SPO_RS20555",1
"SPOA0144",0.6824,"bchB","glycolate metabolism; β-hydroxyaspartate dehydratase","SPO_RS20560",1
"SPOA0145",0.91,"bchA","glycolate metabolism; Aspartate-glyoxylate aminotransferase","SPO_RS20565",1
"SPOA0146",0.5142,"bchC","glycolate metabolism; β-hydroxyaspartate aldolase","SPO_RS20570",1
"SPOA0147",0.8786,"bchD","glycolate metabolism; iminosuccinate reductase","SPO_RS20575",1
"SPOA0148",0.9526,"SPOA0148","major facilitator transporter","SPO_RS20580",1
"SPOA0149",0.4276,"SPOA0149","GntR family transcriptional regulator","SPO_RS20585",1
"SPOA0150",0.3386,"SPOA0150","AraC family transcriptional regulator","SPO_RS22345",1
"SPOA0151",0.3224,"SPOA0151","cytochrome c family protein","SPO_RS20595",1
"SPOA0152",0.6016,"SPOA0152","di-heme cytochrome c peroxidase family protein","SPO_RS20600",1
"SPOA0153",0.8624,"SPOA0153","hypothetical protein","SPO_RS20605",1
"SPOA0154",0.6992,"SPOA0154","hypothetical protein","SPO_RS20610",1
"SPOA0155",0.3384,"SPOA0155","type I secretion target repeat-containing protein","SPO_RS20615",1
"SPOA0156",0.7672,"SPOA0156","hypothetical protein","SPO_RS20620",1
"SPOA0157",0.8552,"cuyZ","sulfite exporter","SPO_RS20625",1
"SPOA0158",0.148,"cuyA","L-cysteate sulfo-lyase","SPO_RS20630",0.861588419405321
"SPOA0159",1.0644,"cuyR","transcriptional regulator CuyR","SPO_RS20635",1
"SPOA0160",0.656,"SPOA0160","TRAP dicarboxylate transporter, DctM subunit","SPO_RS20640",1
"SPOA0161",0.0592,"SPOA0161","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS20645",0.544139303482587
"SPOA0162",0.2874,"SPOA0162","TRAP dicarboxylate family transporter DctP subunit","SPO_RS20650",1
"SPOA0163",0.5232,"mvaA","hydroxymethylglutaryl-CoA reductase, degradative","SPO_RS20655",1
"SPOA0164",1.0104,"SPOA0164","GntR family transcriptional regulator","SPO_RS20660",1
"SPOA0165",1.5664,"SPOA0165","LysR family transcriptional regulator","SPO_RS20665",1
"SPOA0166",0.8866,"SPOA0166","TRAP transporter solute receptor TAXI family protein","SPO_RS20670",1
"SPOA0167",0.6568,"SPOA0167","TRAP transporter, 4TM/12TM fusion protein","SPO_RS20675",1
"SPOA0168",0.2362,"SPOA0168","oxidoreductase, FAD-binding","SPO_RS20680",1
"SPOA0169",0,"SPOA0169","MOSC domain-containing protein","SPO_RS20685",0
"SPOA0170",0.4828,"SPOA0170","MarR family transcriptional regulator","SPO_RS20690",1
"SPOA0171",0.899,"SPOA0171","hypothetical protein","SPO_RS20695",1
"SPOA0172",0.133,"SPOA0172","hypothetical protein","SPO_RS20700",0.858837837837838
"SPOA0173",0.8602,"SPOA0173","hypothetical protein","SPO_RS20705",1
"SPOA0174",0.4908,"SPOA0174","MOSC domain-containing protein","SPO_RS20710",1
"SPOA0175",0.877,"SPOA0175","oxidoreductase","SPO_RS20715",1
"SPOA0176",0.3718,"SPOA0176","hypothetical protein","SPO_RS20720",1
"SPOA0177",0.3212,"SPOA0177","hydrogen peroxide-inducible genes activator","SPO_RS20725",1
"SPOA0180",0.9778,"SPOA0180","cytochrome c family protein","SPO_RS20735",1
"SPOA0181",0.6258,"SPOA0181","FNT family protein","SPO_RS20740",1
"SPOA0182",0.8298,"SPOA0182","hypothetical protein","",1
"SPOA0183",0.995,"SPOA0183","SCO1/SenC family protein","SPO_RS20750",1
"SPOA0184",0.913,"SPOA0184","heme-copper respiratory oxidase family","SPO_RS20755",1
"SPOA0185",0.3698,"SPOA0185","cytochrome c oxidase,ba3-type, subunit I","SPO_RS20760",1
"SPOA0186",1.012,"SPOA0186","Rrf2 family protein","SPO_RS20765",1
"SPOA0187",0.7226,"ccoP-2","cytochrome c oxidase, cbb3-type, subunit III","SPO_RS20770",1
"SPOA0188",0.1434,"ccoQ-2","cytochrome c oxidase, cbb3-type, subunit IV","SPO_RS20775",0.858837837837838
"SPOA0189",0.4864,"ccoO-2","cytochrome c oxidase, cbb3-type, subunit II","SPO_RS20780",1
"SPOA0190",0.2504,"ccoN-2","cytochrome c oxidase, cbb3-type, subunit I","SPO_RS20785",1
"SPOA0191",0.7742,"SPOA0191","hypothetical protein","SPO_RS20790",1
"SPOA0192",0.3488,"SPOA0192","hypothetical protein","SPO_RS20795",1
"SPOA0193",0.6706,"cycJ","cytochrome c-type biogenesis protein CcmE","SPO_RS20800",1
"SPOA0194",0.6012,"hemA-2","5-aminolevulinate synthase","SPO_RS20805",1
"SPOA0195",0.4584,"SPOA0195","hypothetical protein","SPO_RS20810",1
"SPOA0196",0.4844,"cycL","cytochrome c-type biogenesis protein CycL","SPO_RS20815",1
"SPOA0197",1.0024,"dsbE","thiol:disulfide interchange protein DsbE","SPO_RS20820",1
"SPOA0198",0.7666,"cycK","cytochrome c-type biogenesis protein CycK","SPO_RS20825",1
"SPOA0199",0.5646,"SPOA0199","GntR family transcriptional regulator","SPO_RS20830",1
"SPOA0200",0.4214,"SPOA0200","hypothetical protein","SPO_RS22350",1
"SPOA0201",0,"SPOA0201","hydroxylamine oxidoreductase","SPO_RS20840",0
"SPOA0202",2,"hisD","histidinol dehydrogenase","SPO_RS20845",1
"SPOA0203",0.9986,"SPOA0203","hypothetical protein","SPO_RS20850",1
"SPOA0204",0.9746,"SPOA0204","hypothetical protein","",1
"SPOA0205",0.6478,"SPOA0205","serine protease","SPO_RS20860",1
"SPOA0206",0.6478,"SPOA0206","Crp/Fnr family transcriptional regulator","SPO_RS20865",1
"SPOA0207",0.9952,"SPOA0207","guanylate cyclase","SPO_RS20870",1
"SPOA0208",0.9786,"SPOA0208","oxidoreductase, FAD-binding","SPO_RS20875",1
"SPOA0209",0.2374,"SPOA0209","oxidoreductase, FAD-binding","SPO_RS20880",1
"SPOA0210",0.673,"SPOA0210","hypothetical protein","SPO_RS20885",1
"SPOA0211",0.991,"SPOA0211","Na/Pi-cotransporter family protein","SPO_RS20890",1
"SPOA0212",0.369,"SPOA0212","nitric oxide reductase F protein","SPO_RS20895",1
"SPOA0213",0.5936,"SPOA0213","nitric oxide reductase E protein","SPO_RS20900",1
"SPOA0214",0.7236,"norD","nitric oxide reductase D protein","SPO_RS20905",1
"SPOA0215",0.9876,"norQ","nitric oxide reductase Q protein","SPO_RS20910",1
"SPOA0216",0.7636,"norB","nitric oxide reductase, large subunit","SPO_RS20915",1
"SPOA0217",0.9206,"norC","nitric oxide reductase, small subunit","SPO_RS20920",1
"SPOA0218",0.698,"SPOA0218","magnesium transporter CorA family protein","SPO_RS20925",1
"SPOA0219",0.6438,"SPOA0219","NnrS","SPO_RS20930",1
"SPOA0220",0.7898,"nirS","cytochrome cd1 nitrite reductase","SPO_RS20935",1
"SPOA0221",0.7154,"nirE","nitrite reductase heme biosynthesis E protein","SPO_RS20940",1
"SPOA0222",0.6516,"nirC","cytochrome c55X","SPO_RS20945",1
"SPOA0223",0,"nirF","cytochrome cd1 nitrite reductase","SPO_RS20950",0
"SPOA0224",0.8394,"SPOA0224","nitrite reductase heme biosynthesis D/L protein","SPO_RS20955",1
"SPOA0225",0.922,"nirG","nitrite reductase heme biosynthesis G protein","SPO_RS20960",1
"SPOA0226",0.3106,"nirH","nitrite reductase heme biosynthesis H protein","SPO_RS20965",1
"SPOA0227",0.0558,"nirJ","nitrite reductase heme biosynthesis J protein","SPO_RS20970",0.540778645833333
"SPOA0228",0.0478,"nirN","nitrite reductase protein N","SPO_RS20975",0.483893150684932
"SPOA0229",0.8914,"SPOA0229","hypothetical protein","",1
"SPOA0230",0.7976,"SPOA0230","LysR family transcriptional regulator","SPO_RS20985",1
"SPOA0231",0.2896,"SPOA0231","glycine betaine/proline ABC transporter, periplasmic substrate-binding protein","SPO_RS20990",1
"SPOA0232",0.3522,"opuAA","glycine betaine/proline ABC transporter, ATP-binding protein","SPO_RS20995",1
"SPOA0233",0.9096,"SPOA0233","glycine betaine/proline ABC transporter, permease protein","SPO_RS21000",1
"SPOA0234",0.919,"SPOA0234","agmatinase","SPO_RS21005",1
"SPOA0235",0.9878,"speB-4","agmatinase","SPO_RS21010",1
"SPOA0236",0.0278,"dctB","C4-dicarboxylate transport sensor protein dctB","SPO_RS21015",0.333809659090909
"SPOA0237",0,"dctD-2","C4-dicarboxylate transport transcriptional regulatory protein DctD","SPO_RS21020",0
"SPOA0238",0,"SPOA0238","TRAP dicarboxylate transporter, DctP subunit","SPO_RS21025",0
"SPOA0239",0.4026,"SPOA0239","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS21030",1
"SPOA0240",0,"SPOA0240","TRAP transporter, DctM subunit","SPO_RS21035",0
"SPOA0241",0.8418,"SPOA0241","gluconolactonase","SPO_RS21040",1
"SPOA0242",0.2598,"SPOA0242","LacI family transcription regulator","SPO_RS21045",1
"SPOA0243",0.2038,"SPOA0243","aldehyde dehydrogenase","SPO_RS21050",0.999252299605782
"SPOA0244",0.4242,"SPOA0244","dihydrodipicolinate synthase family protein","SPO_RS21055",1
"SPOA0245",0.678,"SPOA0245","galactonate dehydratase","SPO_RS21060",1
"SPOA0246",0.7798,"pdxA","4-hydroxythreonine-4-phosphate dehydrogenase","SPO_RS21065",1
"SPOA0247",0.6266,"SPOA0247","hypothetical protein","SPO_RS21070",1
"SPOA0248",0.6664,"SPOA0248","hypothetical protein","SPO_RS21075",1
"SPOA0249",0.09,"SPOA0249","TRAP dicarboxylate transporter, DctP subunit","SPO_RS21080",0.712098501070664
"SPOA0250",0.855,"SPOA0250","TRAP dicarboxylate transporter, DctM subunit","SPO_RS21085",1
"SPOA0251",0.5146,"SPOA0251","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS21090",1
"SPOA0252",0.7482,"SPOA0252","LacI family transcription regulator","SPO_RS21095",1
"SPOA0253",1.0028,"SPOA0253","ribose ABC transporter, periplasmic ribose-binding protein","SPO_RS21100",1
"SPOA0254",1.0324,"rbsC-1","ribose ABC transporter, permease protein","SPO_RS21105",1
"SPOA0255",0.6976,"SPOA0255","sugar ABC transporter, ATP binding protein","SPO_RS21110",1
"SPOA0256",0.8884,"SPOA0256","ribose ABC transporter, periplasmic ribose-binding protein","SPO_RS21115",1
"SPOA0257",0.0582,"rbsC-2","ribose ABC transporter, permease protein","SPO_RS21120",0.542674185463659
"SPOA0258",0.0888,"rbsA","ribose ABC transporter, ATP-binding protein","SPO_RS21125",0.707146551724138
"SPOA0259",1.5506,"SPOA0259","LacI family transcription regulator","SPO_RS21130",1
"SPOA0260",0.6214,"SPOA0260","aldehyde dehydrogenase","SPO_RS21135",1
"SPOA0261",0.029,"SPOA0261","GntR family transcriptional regulator","SPO_RS21140",0.333809659090909
"SPOA0262",0.394,"SPOA0262","oxidoreductase, FAD-binding","SPO_RS21145",1
"SPOA0263",0.5918,"SPOA0263","TRAP transporter, DctM subunit","SPO_RS21150",1
"SPOA0264",0.5706,"SPOA0264","TRAP transporter DctQ family protein","SPO_RS21155",1
"SPOA0265",0.3644,"SPOA0265","TRAP transporter DctP family protein","SPO_RS21160",1
"SPOA0266",0.5466,"SPOA0266","proline racemase","SPO_RS21165",1
"SPOA0267",0.1158,"SPOA0267","dihydroxydipicolinate synthase family protein","SPO_RS21170",0.819115887850467
"SPOA0268",0.0276,"SPOA0268","methanethiol oxidation regulator","SPO_RS21175",0.333809659090909
"SPOA0269",0.3466,"mtoX","methanethiol oxidase","SPO_RS21180",1
"SPOA0270",0.4898,"SPOA0270","possible cytochrome oxidase","SPO_RS21185",1
"SPOA0271",0.4604,"mauG","methylamine utilization protein MauG","SPO_RS21190",1
"SPOA0272",0.9868,"SPOA0272","glutathione-dependent formaldehyde dehydrogenase","SPO_RS21195",1
"SPOA0273",0.744,"SPOA0273","DNA-binding protein","SPO_RS21205",1
"SPOA0274",0.1438,"gabT","4-aminobutyrate aminotransferase","SPO_RS21210",0.858837837837838
"SPOA0275",0.3108,"gabD-3","succinate-semialdehyde dehydrogenase","SPO_RS21215",1
"SPOA0276",0.3148,"cscK","fructokinase","SPO_RS21220",1
"SPOA0277",0.9982,"SPOA0277","alpha/beta hydrolase","SPO_RS21225",1
"SPOA0278",1.0624,"SPOA0278","TRAP dicarboxylate transporter, DctM subunit","SPO_RS21230",1
"SPOA0279",0.2168,"SPOA0279","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS21235",1
"SPOA0280",0.8264,"SPOA0280","TRAP dicarboxylate transporter, DctP subunit","SPO_RS21240",1
"SPOA0281",0,"SPOA0281","LysR family transcriptional regulator","SPO_RS21245",0
"SPOA0282",0.9982,"SPOA0282","malonyl-CoA synthase","SPO_RS21250",1
"SPOA0283",0.1682,"SPOA0283","GMC family oxidoreductase","SPO_RS21255",0.941665151515152
"SPOA0284",0,"SPOA0284","LysR family transcriptional regulator","SPO_RS21260",0
"SPOA0285",1.0052,"caiD-2","carnitinyl-CoA dehydratase","SPO_RS21265",1
"SPOA0286",0,"SPOA0286","ThiJ/PfpI family protein","SPO_RS21270",0
"SPOA0287",0.6702,"SPOA0287","acyl-CoA synthetase","SPO_RS21275",1
"SPOA0288",0.4266,"acdA-3","acyl-CoA dehydrogenase","SPO_RS21280",1
"SPOA0289",0.5752,"SPOA0289","AraC family transcriptional regulator","SPO_RS21285",1
"SPOA0290",0.4064,"SPOA0290","hypothetical protein","SPO_RS21290",1
"SPOA0291",0.7988,"SPOA0291","branched-chain amino acid aminotransferase","SPO_RS21295",1
"SPOA0292",0,"psd","phosphatidylserine decarboxylase","SPO_RS21300",0
"SPOA0293",1.1774,"pssA","CDP-diacylglycerol--serine O-phosphatidyltransferase","SPO_RS21305",1
"SPOA0294",0.7456,"pmtA","phosphatidylethanolamine N-methyltransferase","SPO_RS21310",1
"SPOA0295",0.4844,"SPOA0295","hydantoin racemase","SPO_RS21315",1
"SPOA0296",0.4474,"livF-2","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS21320",1
"SPOA0297",0.8314,"livG","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS21325",1
"SPOA0298",0.437,"SPOA0298","branched-chain amino acid ABC transporter, permease protein","SPO_RS21330",1
"SPOA0299",0.3794,"SPOA0299","branched-chain amino acid ABC transporter, permease protein","SPO_RS21335",1
"SPOA0300",0.8394,"SPOA0300","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein","SPO_RS21340",1
"SPOA0301",1.0034,"SPOA0301","GntR family transcriptional regulator","SPO_RS21345",1
"SPOA0302",0,"SPOA0302","phage integrase family site specific recombinase","SPO_RS21350",0
"SPOA0306",0.2478,"SPOA0306","S1 RNA-binding domain-containing protein","SPO_RS21370",1
"SPOA0309",0.6734,"SPOA0309","sulfoacetaldehyde acetyltransferase","SPO_RS21380",1
"SPOA0310",0.0882,"SPOA0310","glycine cleavage system protein T","SPO_RS21385",0.707146551724138
"SPOA0311",0,"SPOA0311","FAD-dependent oxidoreductase","SPO_RS21390",0
"SPOA0312",0.994,"SPOA0312","glutamate-1-semialdehyde 2,1-aminomutase","SPO_RS21395",1
"SPOA0313",0.8132,"SPOA0313","trimethylamine methyltransferase family protein","SPO_RS21400",1
"SPOA0314",1.0108,"SPOA0314","LysR family transcriptional regulator","SPO_RS21405",1
"SPOA0316",0.7096,"SPOA0316","amidohydrolase","SPO_RS21420",1
"SPOA0317",1.0036,"SPOA0317","AsnC family transcriptional regulator","SPO_RS21425",1
"SPOA0318",1.0098,"megL","methionine gamma-lyase","SPO_RS21430",1
"SPOA0319",1.0576,"SPOA0319","transketolase","SPO_RS21435",1
"SPOA0320",0.7008,"hpcD","5-carboxymethyl-2-hydroxymuconate delta-isomerase","SPO_RS21440",1
"SPOA0321",0.0298,"SPOA0321","glyoxalase family protein","SPO_RS21445",0.333809659090909
"SPOA0322",0.821,"SPOA0322","hypothetical protein","SPO_RS21450",1
"SPOA0323",0.8744,"SPOA0323","cyclic nucleotide-binding protein","SPO_RS21455",1
"SPOA0324",0.0318,"SPOA0324","hypothetical protein","SPO_RS21460",0.333809659090909
"SPOA0325",1.0138,"SPOA0325","2-nitropropane dioxygenase","SPO_RS21465",1
"SPOA0326",0.1378,"SPOA0326","LysR family transcriptional regulator","SPO_RS21470",0.858837837837838
"SPOA0327",0.5346,"SPOA0327","rzcC protein","SPO_RS21480",1
"SPOA0328",0.7434,"SPOA0328","hypothetical protein","SPO_RS21485",1
"SPOA0329",1.0462,"mgsA","methylglyoxal synthase","SPO_RS21505",1
"SPOA0330",0.4794,"eda-2","2-dehydro-3-deoxyphosphogluconate aldolase","SPO_RS21510",1
"SPOA0331",0.8174,"SPOA0331","2-dehydro-3-deoxygluconokinase","SPO_RS21515",1
"SPOA0332",0.6992,"SPOA0332","dihydroxy-acid dehydratase","SPO_RS21520",1
"SPOA0333",0.8154,"SPOA0333","TRAP dicarboxylate transporter, DctM subunit","SPO_RS21525",1
"SPOA0334",0,"SPOA0334","TRAP dicarboxylate family transporter DctQ subunit","SPO_RS21530",0
"SPOA0335",0.6778,"SPOA0335","TRAP dicarboxylate family transporter DctP subunit","SPO_RS21535",1
"SPOA0336",0,"SPOA0336","LacI family transcription regulator","SPO_RS21540",0
"SPOA0337",0.3982,"SPOA0337","hypothetical protein","SPO_RS21545",1
"SPOA0338",0.998,"SPOA0338","LysR family transcriptional regulator","SPO_RS21550",1
"SPOA0339",0.996,"SPOA0339","HAD family hydrolase","SPO_RS21555",1
"SPOA0340",0.8988,"SPOA0340","tautomerase","SPO_RS21560",1
"SPOA0341",1.1106,"SPOA0341","hypothetical protein","SPO_RS21565",1
"SPOA0342",1.0022,"SPOA0342","hypothetical protein","SPO_RS21570",1
"SPOA0343",0.989,"SPOA0343","hypothetical protein","SPO_RS21575",1
"SPOA0344",0.7256,"SPOA0344","LysR family transcriptional regulator","SPO_RS21580",1
"SPOA0346",0.8598,"SPOA0346","carboxymuconolactone decarboxylase family protein","SPO_RS21590",1
"SPOA0347",1.5116,"SPOA0347","hypothetical protein","SPO_RS21595",1
"SPOA0348",0.78,"SPOA0348","hypothetical protein","SPO_RS21600",1
"SPOA0349",0.104,"SPOA0349","hypothetical protein","SPO_RS21605",0.809010526315789
"SPOA0351",0.162,"SPOA0351","hypothetical protein","",0.926319938176198
"SPOA0352",0,"SPOA0352","hypothetical protein","SPO_RS21615",0
"SPOA0353",1.0014,"SPOA0353","aldehyde dehydrogenase","SPO_RS21620",1
"SPOA0354",0.1968,"SPOA0354","aminotransferase, class III","SPO_RS21625",0.999252299605782
"SPOA0355",0.7754,"SPOA0355","hypothetical protein","SPO_RS21630",1
"SPOA0356",0.5682,"SPOA0356","hypothetical protein","SPO_RS21635",1
"SPOA0357",0.3394,"SPOA0357","DNA-binding response regulator","SPO_RS21640",1
"SPOA0358",0.2012,"SPOA0358","sensor histidine kinase","SPO_RS21645",0.999252299605782
"SPOA0359",0.029,"SPOA0359","cytochrome c family protein","",0.333809659090909
"SPOA0360",0.9912,"SPOA0360","multicopper oxidase","SPO_RS21660",1
"SPOA0361",0.0782,"SPOA0361","cytochrome c family protein","SPO_RS21665",0.697944444444444
"SPOA0362",0.6282,"SPOA0362","hypothetical protein","SPO_RS21670",1
"SPOA0363",0.954,"SPOA0363","hypothetical protein","SPO_RS21675",1
"SPOA0364",0.3126,"SPOA0364","hypothetical protein","SPO_RS21680",1
"SPOA0365",1.0278,"SPOA0365","copper-translocating P-type ATPase","SPO_RS21685",1
"SPOA0366",0.342,"SPOA0366","amino acid permease","SPO_RS21690",1
"SPOA0367",0,"SPOA0367","ABC transporter, permease protein","SPO_RS21695",0
"SPOA0368",0.4766,"SPOA0368","hypothetical protein","SPO_RS21700",1
"SPOA0369",1.0194,"SPOA0369","copper resistance protein B","SPO_RS21705",1
"SPOA0370",1.0068,"copA","copper resistance protein A","SPO_RS21710",1
"SPOA0371",0.7968,"SPOA0371","hypothetical protein","SPO_RS21715",1
"SPOA0372",0.459,"SPOA0372","TRAP dicarboxylate transporter, DctQ subunit","SPO_RS21720",1
"SPOA0373",0.3128,"SPOA0373","TRAP dicarboxylate transporter, DctM subunit","SPO_RS21725",1
"SPOA0374",0.6886,"SPOA0374","TRAP dicarboxylate transporter, DctP subunit","SPO_RS21730",1
"SPOA0375",0.9446,"SPOA0375","GntR family transcriptional regulator","SPO_RS21735",1
"SPOA0376",0.613,"SPOA0376","epoxide hydrolase","SPO_RS21740",1
"SPOA0377",0.6618,"SPOA0377","aldehyde dehydrogenase","SPO_RS21745",1
"SPOA0378",1.1722,"SPOA0378","mandelate racemase","SPO_RS21750",1
"SPOA0379",0.6234,"SPOA0379","GntR family transcriptional regulator","SPO_RS21755",1
"SPOA0380",0.0258,"SPOA0380","hypothetical protein","SPO_RS21760",0.333809659090909
"SPOA0381",0.7662,"SPOA0381","spermidine/putrescine ABC transporter, periplasmic substrate-binding protein","SPO_RS21765",1
"SPOA0382",0.5126,"SPOA0382","spermidine/putrescine ABC transporter, ATP-binding protein","SPO_RS21770",1
"SPOA0383",0.9968,"SPOA0383","spermidine/putrescine ABC transporter, permease protein","SPO_RS21775",1
"SPOA0384",1.1246,"SPOA0384","spermidine/putrescine ABC transporter, permease protein","SPO_RS21780",1
"SPOA0385",0.4852,"SPOA0385","hypothetical protein","SPO_RS21785",1
"SPOA0386",0.6802,"SPOA0386","GMC family oxidoreductase","SPO_RS21790",1
"SPOA0387",0.6544,"SPOA0387","LysR family transcriptional regulator","SPO_RS21795",1
"SPOA0388",0.8302,"SPOA0388","acetyl-CoA synthetase","SPO_RS21800",1
"SPOA0389",1.0716,"SPOA0389","MerR family transcriptional regulator","SPO_RS21805",1
"SPOA0390",0,"SPOA0390","phosphonate monoester hydrolase","SPO_RS21810",0
"SPOA0391",0.3654,"SPOA0391","cyclic nucleotide-binding protein","SPO_RS21815",1
"SPOA0392",0.5478,"SPOA0392","RNA polymerase sigma-70 factor","SPO_RS21820",1
"SPOA0393",0.4356,"SPOA0393","R body protein RebB-like protein","SPO_RS21825",1
"SPOA0394",0.4554,"SPOA0394","hypothetical protein","",1
