"spo","pval","gene","funct","NCBI","padj"
"SPO3680",1.0004,"SPO3680","endoribonuclease L-PSP family protein","SPO_RS18670",1
"SPO3681",0.5428,"SPO3681","Rieske 2Fe-2S domain protein","SPO_RS18675",1
"SPO3682",0.7502,"SPO3682","hypothetical protein","SPO_RS18680",1
"SPO3684",0,"SPO3684","transcriptional regulator, LacI family","SPO_RS18690",0
"SPO3685",1.011,"SPO3685","hypothetical protein","SPO_RS18695",1
"SPO3686",0.1428,"SPO3686","HpcH/HpaI aldolase family protein","SPO_RS18700",0.874424960505529
"SPO3687",0.5838,"SPO3687","decarboxylase, pyridoxal-dependent","SPO_RS18705",1
"SPO3688",0.9082,"SPO3688","extradiol ring-cleavage dioxygenase family protein","SPO_RS18710",1
"SPO3689",0.3776,"SPO3689","transcriptional regulator, MarR family","SPO_RS18715",1
"SPO3690",0.8876,"gtdA-1","gentisate 1,2-dioxygenase","SPO_RS18720",1
"SPO3691",0.0256,"SPO3691","fumarylacetoacetate hydrolase family protein","SPO_RS18725",0.340563253012048
"SPO3692",0.7134,"SPO3692","monooxygenase, putative","SPO_RS18730",1
"SPO3693",0.4176,"SPO3693","TRAP dicarboxylate transporter, DctP subunit; possibly ferulate","SPO_RS18735",1
"SPO3694",0.137,"SPO3694","TRAP dicarboxylate transporter; possibly ferulate","SPO_RS18740",0.874424960505529
"SPO3695",2,"SPO3695","TRAP dicarboxylate transporter, DctM subunit; possibly ferulate","SPO_RS18745",1
"SPO3696",0.9826,"fcs","feruloyl-CoA synthetase","SPO_RS18750",1
"SPO3697",0.0592,"badA-1","benzoate-coenzyme A ligase","SPO_RS18755",0.572628272251309
"SPO3698",0.949,"SPO3698","hydrolase, putative","SPO_RS18760",1
"SPO3699",0.7798,"SPO3699","hypothetical protein","SPO_RS22325",1
"SPO3700",0.8022,"SPO3700","enoyl-CoA hydratase/isomerase family protein","SPO_RS18770",1
"SPO3701",1.0088,"boxB","benzoyl-CoA oxygenase, B subunit","SPO_RS18775",1
"SPO3702",1.0114,"SPO3702","hypothetical protein","SPO_RS23135",1
"SPO3703",1.1352,"boxA","benzoyl-CoA oxygenase, A subunit","SPO_RS18785",1
"SPO3704",0.4806,"SPO3704","DNA-binding/shikimate kinase domain protein","SPO_RS18790",1
"SPO3705",0.7814,"SPO3705","branched-chain amino acid ABC transporter, periplasmic branched-chain amino acid-binding protein","SPO_RS18795",1
"SPO3706",0.6228,"SPO3706","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18800",1
"SPO3707",0.8152,"SPO3707","branched-chain amino acid ABC transporter, ATP-binding protein","SPO_RS18805",1
"SPO3708",0.4164,"SPO3708","branched-chain amino acid ABC transporter, permease protein","SPO_RS18810",1
"SPO3709",0.4876,"SPO3709","branched-chain amino acid ABC transporter, permease protein","SPO_RS18815",1
"SPO3710",0.337,"SPO3710","hypothetical protein","SPO_RS18820",1
"SPO3711",0.5214,"SPO3711","hypothetical protein","SPO_RS18825",1
"SPO3713",0.8492,"SPO3713","hypothetical protein","SPO_RS18845",1
"SPO3714",0.0278,"SPO3714","hypothetical protein","SPO_RS18850",0.340563253012048
"SPO3715",0.9984,"SPO3715","carbonic anhydrase, putative","SPO_RS18855",1
"SPO3716",0.5444,"SPO3716","hypothetical protein","SPO_RS18860",1
"SPO3717",0.702,"SPO3717","cytosol aminopeptidase family protein","SPO_RS18865",1
"SPO3718",1.0022,"SPO3718","NLP/P60 family protein","SPO_RS18870",1
"SPO3719",0.5898,"SPO3719","thiosulfate sulfurtransferase, putative","SPO_RS18875",1
"SPO3720",1.0142,"tyrB","aromatic amino acid aminotransferase","SPO_RS18880",1
"SPO3721",0.844,"SPO3721","hypothetical protein","SPO_RS18885",1
"SPO3722",0.5426,"SPO3722","Rrf2 family protein","SPO_RS18890",1
"SPO3723",0.7848,"amt-2","ammonium transporter","SPO_RS18895",1
"SPO3724",0.3144,"glnB-2","nitrogen regulatory protein P-II","SPO_RS18900",1
"SPO3725",0.4274,"SPO3725","penicillin-binding protein, 1A family","SPO_RS18905",1
"SPO3726",1.01,"SPO3726","toluene tolerance family protein","SPO_RS18910",1
"SPO3727",0,"SPO3727","VacJ lipoprotein, putative","SPO_RS18915",0
"SPO3728",0.993,"SPO3728","type I secretion system ATPase","SPO_RS18920",1
"SPO3729",0.1474,"SPO3729","type I secretion membrane fusion protein, HlyD family","SPO_RS18925",0.874424960505529
"SPO3730",0,"SPO3730","endoribonuclease L-PSP family protein","SPO_RS18930",0
"SPO3731",0,"SPO3731","glycerophosphoryl diester phosphodiesterase, putative","SPO_RS18935",0
"SPO3732",0.4874,"SPO3732","hypothetical protein","SPO_RS18940",1
"SPO3733",0.8386,"phhB","4a-hydroxytetrahydrobiopterin dehydratase","SPO_RS18945",1
"SPO3734",1.0478,"SPO3734","transcriptional regulator, MerR family","SPO_RS18950",1
"SPO3735",0.8204,"SPO3735","major facilitator family protein","SPO_RS18955",1
"SPO3736",0.5728,"SPO3736","antioxidant, AhpC/Tsa family","SPO_RS18960",1
"SPO3738",0.1712,"SPO3738","methyltransferase, putative","SPO_RS18970",0.95124255952381
"SPO3739",1.2826,"SPO3739","hydantoinase/oxoprolinase family protein","SPO_RS18975",1
"SPO3740",0.4452,"msrA-2","methionine-S-sulfoxide reductase","SPO_RS18980",1
"SPO3741",0.5286,"msrB","methionine-R-sulfoxide reductase","SPO_RS18985",1
"SPO3742",0.9966,"SPO3742","glutathione peroxidase family protein","SPO_RS18990",1
"SPO3743",0.7192,"SPO3743","hypothetical protein","SPO_RS18995",1
"SPO3744",0.393,"hup","DNA-binding protein HU","SPO_RS19000",1
"SPO3745",NA,"amn","AMP nucleosidase","SPO_RS19005",NA
"SPO3746",0.3138,"ade","adenine deaminase","SPO_RS19010",1
"SPO3747",0.4146,"SPO3747","hypothetical protein","SPO_RS19015",1
"SPO3748",0.8836,"SPO3748","transcriptional regulator, LysR family","SPO_RS19020",1
"SPO3749",0.4774,"SPO3749","class II aldolase/adducin N-terminal domain protein","SPO_RS19025",1
"SPO3750",0.5414,"SPO3750","hypothetical protein","SPO_RS19030",1
"SPO3751",0.9228,"exsB","ExsB","SPO_RS19035",1
"SPO3752",0.5474,"SPO3752","radical SAM domain protein","SPO_RS19045",1
"SPO3753",0.0306,"queF","NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)","SPO_RS19050",0.340563253012048
"SPO3754",0.5734,"SPO3754","hypothetical protein","SPO_RS19055",1
"SPO3755",0.3148,"SPO3755","hypothetical protein","SPO_RS19060",1
"SPO3756",0.7574,"SPO3756","OmpA domain protein","SPO_RS19065",1
"SPO3757",1.1726,"SPO3757","alkylhydroperoxidase AhpD family core domain protein","SPO_RS19070",1
"SPO3758",0.9938,"SPO3758","acetyltransferase, GNAT family","SPO_RS19075",1
"SPO3759",0.2946,"SPO3759","molybdenum cofactor biosynthesis domain protein","SPO_RS19080",1
"SPO3760",1.0022,"sfsA","sugar fermentation stimulation protein A","SPO_RS19085",1
"SPO3762",0.4234,"SPO3762","HAD-superfamily hydrolase, subfamily IA, variant 1","SPO_RS19095",1
"SPO3763",1.0014,"SPO3763","iron-sulfur cluster-binding protein","SPO_RS19100",1
"SPO3765",0.2792,"SPO3765","hypothetical protein","SPO_RS19110",1
"SPO3766",0.3514,"mtgA","monofunctional biosynthetic peptidoglycan transglycosylase","SPO_RS19115",1
"SPO3767",0.2528,"SPO3767","hypothetical protein","SPO_RS22330",1
"SPO3768",0,"gltB","glutamate synthase, large subunit","SPO_RS19125",0
"SPO3769",0,"SPO3769","hypothetical protein","SPO_RS19130",0
"SPO3770",0.0332,"gltD","glutamate synthase, small subunit","SPO_RS19135",0.351501432664756
"SPO3771",2,"uppP","Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)","SPO_RS19140",1
"SPO3772",0.9822,"SPO3772","NADH ubiquinone oxidoreductase, putative","SPO_RS19145",1
"SPO3774",0.3928,"SPO3774","oligopeptide/dipeptide ABC transporter, periplasmic substrate-binding protein","SPO_RS19155",1
"SPO3775",0.1554,"SPO3775","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19160",0.901417582417582
"SPO3776",0.5514,"SPO3776","oligopeptide/dipeptide ABC transporter, permease protein","SPO_RS19165",1
"SPO3777",0.4242,"SPO3777","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19170",1
"SPO3778",0.5494,"SPO3778","oligopeptide/dipeptide ABC transporter, ATP-binding protein","SPO_RS19175",1
"SPO3779",1.0526,"SPO3779","transcriptional regulator, LysR family","SPO_RS19180",1
"SPO3780",0.7078,"SPO3780","hypothetical protein","SPO_RS19185",1
"SPO3781",0.8742,"SPO3781","hypothetical protein","SPO_RS19190",1
"SPO3782",0.826,"SPO3782","hypothetical protein","SPO_RS19195",1
"SPO3783",0.1106,"SPO3783","sugar ABC transporter, ATP-binding protein","SPO_RS19200",0.839901923076923
"SPO3784",0.6712,"SPO3784","sugar ABC transporter, ATP-binding protein","SPO_RS19205",1
"SPO3785",1.164,"SPO3785","sugar ABC transporter, permease protein","SPO_RS19210",1
"SPO3786",0.6614,"SPO3786","sugar ABC transporter, permease protein","SPO_RS19215",1
"SPO3787",0.9906,"SPO3787","sugar ABC transporter, periplasmic sugar-binding protein","SPO_RS19220",1
"SPO3788",0.5722,"acoR","acetoin catabolism regulatory protein","SPO_RS19225",1
"SPO3789",0.1456,"SPO3789","4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein","SPO_RS19230",0.874424960505529
"SPO3790",1.1106,"acoC","acetoin dehydrogenase complex, E2 component, dihydrolipoamide acetyltransferase","SPO_RS19235",1
"SPO3791",0.7728,"acoB","acetoin dehydrogenase complex, E1 component, beta subunit","SPO_RS19240",1
"SPO3792",0.9976,"acoA","acetoin dehydrogenase complex, E1 component, alpha subunit","SPO_RS19245",1
"SPO3793",0.4006,"acoX","acetoin catabolism protein X","SPO_RS19250",1
"SPO3794",0.115,"SPO3794","hypothetical protein","SPO_RS22635",0.839901923076923
"SPO3795",1.0142,"rpoN","RNA polymerase sigma-54 factor","SPO_RS19255",1
"SPO3802",0.1156,"SPO3802","hypothetical protein","SPO_RS19290",0.839901923076923
"SPO3803",0.7914,"SPO3803","transcriptional regulator, AraC family","SPO_RS19295",1
"SPO3804",0,"dmdC","3-methylmercaptopropionyl-CoA dehydrogenase","SPO_RS19300",0
"SPO3805",1.443,"dmdD","Methylthioacryloyl-CoA hydratase","SPO_RS19305",1
"SPO3806",0.0288,"smpB","SsrA-binding protein","SPO_RS19310",0.340563253012048
"SPO3807",0.4434,"SPO3807","hypothetical protein","SPO_RS19315",1
"SPO3808",0.7906,"SPO3808","hypothetical protein","",1
"SPO3809",0.4906,"SPO3809","transcriptional regulator, ArsR family","",1
"SPO3810",0.0274,"gpmI","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","SPO_RS19335",0.340563253012048
"SPO3811",0.9934,"SPO3811","hypothetical protein","SPO_RS19340",1
"SPO3812",0.032,"SPO3812","carboxyl-terminal protease family protein","SPO_RS19345",0.342724637681159
"SPO3813",0.5554,"SPO3813","hypothetical protein","SPO_RS19350",1
"SPO3814",1.0064,"SPO3814","hypothetical protein","SPO_RS19355",1
"SPO3815",0,"SPO3815","ABC transporter, permease protein","SPO_RS19360",0
"SPO3816",0.4338,"SPO3816","CAAX amino terminal protease family protein","SPO_RS19365",1
"SPO3817",0.676,"accD","acetyl-CoA carboxylase, carboxyl transferase, beta subunit","SPO_RS19370",1
"SPO3819",0.7112,"SPO3819","ATPase, AFG1 family","SPO_RS19380",1
"SPO3820",0.9958,"SPO3820","transmembrane transporter, major facilitator family","SPO_RS19385",1
"SPO3821",0.9894,"SPO3821","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19390",1
"SPO3822",0.9832,"SPO3822","HAD-superfamily hydrolase, subfamily IA, variant 1 family protein","SPO_RS19395",1
"SPO3827",1.1696,"SPO3827","YaiI/YqxD family protein","SPO_RS19420",1
"SPO3828",0.9852,"sthA","soluble pyridine nucleotide transhydrogenase","SPO_RS19425",1
"SPO3829",0.9962,"SPO3829","S-formylglutathione hydrolase, putative","SPO_RS19430",1
"SPO3830",0.9666,"pepT","peptidase T","SPO_RS19435",1
"SPO3831",1.0094,"SPO3831","hydrolase, alpha/beta fold family","SPO_RS19440",1
"SPO3832",0.4252,"SPO3832","ornithine cyclodeaminase/mu-crystallin family protein","SPO_RS19445",1
"SPO3833",1.5662,"SPO3833","ATP-dependent RNA helicase, DEAD/DEAH box family","SPO_RS19450",1
"SPO3835",0.1702,"rbfA","ribosome-binding factor A","SPO_RS19460",0.95124255952381
"SPO3836",1.0012,"SPO3836","hypothetical protein","SPO_RS19465",1
"SPO3837",0.6496,"truB","tRNA pseudouridine synthase B","SPO_RS19470",1
"SPO3838",0.4698,"SPO3838","hypothetical protein","SPO_RS19475",1
"SPO3839",0.7234,"SPO3839","type I secretion target repeat protein","SPO_RS19480",1
"SPO3840",0.1454,"rpsO","ribosomal protein S15","SPO_RS19485",0.874424960505529
"SPO3841",0.6342,"SPO3841","transcriptional regulator, TetR family","SPO_RS19490",1
"SPO3842",0.3968,"SPO3842","hypothetical protein","SPO_RS19495",1
"SPO3843",0.0922,"SPO3843","malonate transporter, putative","SPO_RS19500",0.758750556792873
"SPO3844",0.6782,"polA","DNA polymerase I","SPO_RS19505",1
"SPO3845",0.3312,"SPO3845","hypothetical protein","",1
"SPO3846",1.173,"SPO3846","hypothetical protein","SPO_RS19515",1
"SPO3847",1.126,"SPO3847","ABC transporter, ATP-binding protein","SPO_RS19520",1
"SPO3848",0.9974,"SPO3848","sterol desaturase family protein","SPO_RS19525",1
"SPO3849",0.7088,"SPO3849","hypothetical protein","SPO_RS19530",1
"SPO3850",0.9998,"SPO3850","glutathione-dependent formaldehyde dehydrogenase","SPO_RS19540",1
"SPO3851",0.9934,"SPO3851","HemY domain protein","SPO_RS19545",1
"SPO3852",0.669,"SPO3852","hypothetical protein","SPO_RS19550",1
"SPO3853",0.141,"SPO3853","uroporphyrinogen-III synthase, putative","SPO_RS19555",0.874424960505529
"SPO3854",1.0046,"SPO3854","O-sialoglycoprotein endopeptidase, putative","SPO_RS19560",1
"SPO3855",0.0274,"gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)+)","SPO_RS19565",0.340563253012048
"SPO3856",0.9848,"SPO3856","YCII-related domain protein","SPO_RS19570",1
"SPO3857",1.014,"SPO3857","hypothetical protein","SPO_RS19575",1
"SPO3858",1.0018,"SPO3858","hypothetical protein","SPO_RS19580",1
"SPO3859",1,"SPO3859","hypothetical protein","SPO_RS19585",1
"SPO3860",0.9938,"SPO3860","hypothetical protein","",1
"SPO3861",1.0782,"ahcY","adenosylhomocysteinase","SPO_RS19595",1
"SPO3862",0.3428,"SPO3862","lipoprotein, putative","SPO_RS19600",1
"SPO3863",0.7436,"SPO3863","HD domain protein","SPO_RS19605",1
"SPO3864",1.0038,"SPO3864","hypothetical protein","SPO_RS19610",1
"SPO3865",0.0262,"regA","photosynthetic apparatus regulatory protein RegA","SPO_RS19615",0.340563253012048
"SPO3866",0.9888,"senC","regulatory protein SenC","SPO_RS19620",1
"SPO3867",0,"regB","sensor histidine kinase RegB","SPO_RS19625",0
"SPO3868",1.056,"SPO3868","hypothetical protein","SPO_RS19630",1
"SPO3869",1.4486,"SPO3869","putative protein TIGR00150","SPO_RS19635",1
"SPO3870",0.8002,"SPO3870","hypothetical protein","SPO_RS19640",1
"SPO3871",0.1152,"SPO3871","nucleotidyltransferase family protein","SPO_RS19645",0.839901923076923
"SPO3872",0.0264,"SPO3872","hypothetical protein","SPO_RS19650",0.340563253012048
"SPO3873",0,"SPO3873","ATP-dependent DNA helicase, UvrD/Rep family","SPO_RS19655",0
"SPO3874",0.0304,"trx","thioredoxin","SPO_RS19660",0.340563253012048
"SPO3875",0.523,"SPO3875","hypothetical protein","SPO_RS19665",1
"SPO3876",0.706,"SPO3876","hypothetical protein","SPO_RS19670",1
"SPO3877",1.0008,"SPO3877","transcriptional regulator/arsenate reductase","SPO_RS19675",1
"SPO3878",0.1438,"gap-4","glyceraldehyde-3-phosphate dehydrogenase, type I","SPO_RS19680",0.874424960505529
"SPO3879",1.577,"SPO3879","hypothetical protein","SPO_RS19685",1
"SPO3880",0.9946,"hslV","ATP-dependent protease hslV","SPO_RS19695",1
"SPO3881",1.0204,"SPO3881","twin-arginine translocation pathway signal sequence domain protein, putative","SPO_RS19700",1
"SPO3882",0.9756,"hslU","ATP-dependent hsl protease, ATP-binding subunit HslU","SPO_RS19705",1
"SPO3883",1.0044,"SPO3883","lipoprotein, putative","SPO_RS19710",1
"SPO3884",0.9848,"SPO3884","smr domain protein","SPO_RS19715",1
"SPO3885",2,"SPO3885","MltA/3D domain protein","SPO_RS19720",1
"SPO3886",0.6018,"SPO3886","transporter, Tim44 family","SPO_RS19725",1
"SPO3887",1.1854,"fxsA","FxsA","SPO_RS19730",1
"SPO3888",0.609,"secB","protein-export protein SecB","SPO_RS19735",1
"SPO3889",0.2878,"dnaQ","DNA polymerase III, epsilon subunit","SPO_RS19740",1
"SPO3890",0.028,"coaE","dephospho-CoA kinase","SPO_RS19745",0.340563253012048
"SPO3891",2,"aroE","shikimate 5-dehydrogenase","SPO_RS19750",1
"SPO3892",0.5538,"maf-1","Maf","SPO_RS19755",1
"SPO3894",0.3488,"rho","transcription termination factor Rho","SPO_RS19765",1
"SPO3895",0.4712,"trmE","tRNA modification GTPase TrmE","SPO_RS19770",1
"SPO3896",0.6058,"SPO3896","transcriptional regulator, TetR family","SPO_RS08785",1
"SPO3897",0.8082,"SPO3897","site-specific recombinase, resolvase family","SPO_RS22495",1
"SPO3898",1.0024,"SPO3898","DNA-binding protein, putative","SPO_RS22515",1
"SPO3899",0.6062,"SPO3899","hypothetical protein","SPO_RS13895",1
"SPO3900",1.007,"SPO3900","thermonuclease family protein","SPO_RS22270",1
"SPO3901",0.136,"SPO3901","carbon monoxide dehydrogenase G protein, putative","SPO_RS18460",0.874424960505529
"SPO3902",0.232,"SPO3902","transglycosylase domain protein","SPO_RS22620",1
"SPO3903",0.4552,"SPO3903","6-pyruvoyl tetrahydropterin synthase, putative","SPO_RS19040",1
"SPO3904",0.1996,"SPO3904","Heat shock protein","SPO_RS15160",1
"SPOA0001",0.713,"SPOA0001","hypothetical protein","SPO_RS19785",1
"SPOA0002",0,"miaB","(dimethylallyl)adenosine tRNA methylthiotransferase","SPO_RS19790",0
"SPOA0003",0.7786,"SPOA0003","hypothetical protein","",1
"SPOA0004",0.3374,"SPOA0004","OmpA family protein","SPO_RS19800",1
"SPOA0005",0.2034,"SPOA0005","lipoprotein","SPO_RS19805",1
"SPOA0006",0.0602,"SPOA0006","PhoH family protein","SPO_RS19810",0.577763636363636
"SPOA0007",0.056,"SPOA0007","hypothetical protein","SPO_RS19815",0.562282608695652
"SPOA0008",0.6544,"ybeY","Endoribonuclease YbeY (EC 3.1.-.-)","SPO_RS19820",1
"SPOA0012",0.61,"SPOA0012","DNA topology modulation kinase FlaR","SPO_RS19840",1
"SPOA0013",0.5876,"SPOA0013","hypothetical protein","SPO_RS19845",1
"SPOA0014",0.1228,"trmB","tRNA (guanine-N(7)-)-methyltransferase","SPO_RS19850",0.852692307692308
"SPOA0017",0.139,"cmk","cytidylate kinase","SPO_RS19860",0.874424960505529
"SPOA0018",0.7318,"SPOA0018","hypothetical protein","SPO_RS19865",1
"SPOA0019",0.3456,"SPOA0019","hypothetical protein","SPO_RS19870",1
"SPOA0020",0.532,"SPOA0020","alanine racemase","SPO_RS19875",1
"SPOA0021",0.141,"SPOA0021","oxidoreductase, FAD-binding","SPO_RS19880",0.874424960505529
"SPOA0022",0.0616,"SPOA0022","cytochrome c5","SPO_RS19885",0.586628865979381
"SPOA0023",0.3708,"SPOA0023","TetR family transcriptional regulator","SPO_RS19890",1
"SPOA0024",0.2912,"SPOA0024","2-oxo-hepta-3-ene-1,7-dioic acid hydratase","SPO_RS19895",1
"SPOA0025",0.9404,"SPOA0025","fumarylacetoacetate hydrolase family protein","SPO_RS19900",1
"SPOA0026",0.1384,"hpcB","3,4-dihydroxyphenylacetate 2,3-dioxygenase","SPO_RS19905",0.874424960505529
"SPOA0027",0.341,"hpcC","5-carboxy-2-hydroxymuconate semialdehyde dehydrogenase","SPO_RS19910",1
"SPOA0028",0.9968,"nqrA","Na(+)-translocating NADH-quinone reductase subunit A","SPO_RS19915",1
"SPOA0029",1.0014,"nqrB","Na(+)-translocating NADH-quinone reductase subunit B","SPO_RS19920",1
"SPOA0030",0,"nqrC","Na(+)-translocating NADH-quinone reductase subunit C","SPO_RS19925",0
"SPOA0031",0.9886,"nqrD","Na(+)-translocating NADH-quinone reductase subunit D","SPO_RS19930",1
"SPOA0032",1.012,"nqrE","Na(+)-translocating NADH-quinone reductase subunit E","SPO_RS19935",1
"SPOA0033",0.9858,"nqrF","Na(+)-translocating NADH-quinone reductase subunit F","SPO_RS19940",1
"SPOA0034",1.0018,"SPOA0034","CBS domain-containing protein","SPO_RS19945",1
"SPOA0035",0.6612,"SPOA0035","hypothetical protein","",1
"SPOA0036",0.6614,"apbE","thiamin biosynthesis lipoprotein ApbE","SPO_RS19955",1
"SPOA0037",0.294,"SPOA0037","hypothetical protein","SPO_RS19960",1
"SPOA0038",0.423,"SPOA0038","LuxR family transcriptional regulator","SPO_RS19965",1
"SPOA0039",0.994,"SPOA0039","hypothetical protein","SPO_RS19970",1
"SPOA0040",0.626,"SPOA0040","crcB family protein","SPO_RS19975",1
"SPOA0041",0.1954,"crcB","Putative fluoride ion transporter CrcB","SPO_RS19980",1
"SPOA0042",0,"SPOA0042","BKACE; β-keto acid cleavage enzyme group G4 (pca degradation)","SPO_RS19985",0
"SPOA0043",0.8104,"pcaG","protocatechuate 3,4-dioxygenase alpha subunit","SPO_RS19990",1
"SPOA0044",0.8306,"pcaH","protocatechuate 3,4-dioxygenase subunit beta","SPO_RS19995",1
"SPOA0045",0.1612,"pcaC","4-carboxymuconolactone decarboxylase","SPO_RS20000",0.932134585289515
